"Meter Number","Meter Name","Meter Date","Voltage 1","Current 1 (Amps 1)"
"10009540","Meter 9540","=""2018-12-12 16:02:27""","123.40","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:28""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:29""","123.50","7.4"
"10009540","Meter 9540","=""2018-12-12 16:02:30""","123.50","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:31""","123.60","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:32""","123.70","7.2"
"10009540","Meter 9540","=""2018-12-12 16:02:33""","123.50","7.4"
"10009540","Meter 9540","=""2018-12-12 16:02:34""","123.70","7.4"
"10009540","Meter 9540","=""2018-12-12 16:04:24""","127.30","4.4"
"10009540","Meter 9540","=""2018-12-12 16:04:25""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 16:04:26""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 16:04:27""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 16:04:28""","127.10","4.4"
"10009540","Meter 9540","=""2018-12-12 16:04:37""","127.00","4.4"
"10009540","Meter 9540","=""2018-12-12 16:04:38""","132.40","0.4"
"10009540","Meter 9540","=""2018-12-12 16:04:45""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 16:04:46""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 16:04:47""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 16:04:48""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 16:12:34""","124.90","7"
"10009540","Meter 9540","=""2018-12-12 16:12:35""","124.70","6.6"
"10009540","Meter 9540","=""2018-12-12 16:12:36""","125.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:12:37""","125.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:12:38""","124.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:39""","124.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:40""","124.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:41""","124.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:42""","125.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:43""","124.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:44""","123.80","6.6"
"10009540","Meter 9540","=""2018-12-12 16:12:45""","123.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:46""","123.30","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:47""","123.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:48""","123.10","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:49""","123.20","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:50""","123.10","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:51""","123.10","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:52""","123.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:53""","123.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:54""","123.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:55""","123.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:56""","123.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:57""","123.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:58""","123.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:12:59""","123.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:00""","124.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:01""","124.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:02""","124.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:03""","124.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:04""","124.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:05""","124.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:06""","124.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:07""","124.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:08""","124.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:09""","124.40","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:10""","124.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:11""","124.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:12""","124.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:13""","124.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:14""","124.50","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:15""","123.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:16""","123.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:17""","124.10","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:18""","124.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:19""","124.20","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:20""","124.10","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:21""","124.20","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:22""","124.20","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:23""","124.10","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:24""","124.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:25""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:26""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:27""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:28""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:29""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:30""","123.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:31""","124.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:32""","124.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:33""","123.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:34""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:35""","124.20","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:36""","124.00","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:37""","124.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:38""","124.00","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:39""","123.90","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:40""","124.20","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:41""","124.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:42""","124.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:43""","124.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:44""","124.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:45""","124.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:46""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:47""","123.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:48""","123.90","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:49""","123.00","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:50""","123.40","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:51""","123.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:52""","123.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:13:53""","123.20","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:54""","123.00","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:55""","123.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:56""","123.20","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:57""","123.00","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:58""","122.90","6.6"
"10009540","Meter 9540","=""2018-12-12 16:13:59""","123.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:14:00""","123.00","6.6"
"10009540","Meter 9540","=""2018-12-12 16:14:01""","123.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:14:02""","123.10","6.6"
"10009540","Meter 9540","=""2018-12-12 16:14:03""","123.00","6.6"
"10009540","Meter 9540","=""2018-12-12 16:14:04""","123.40","6.6"
"10009540","Meter 9540","=""2018-12-12 16:14:05""","123.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:06""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:07""","123.90","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:08""","124.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:09""","124.00","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:10""","124.20","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:11""","124.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:12""","124.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:13""","124.80","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:14""","124.70","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:15""","124.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:16""","124.60","6.8"
"10009540","Meter 9540","=""2018-12-12 16:14:17""","123.70","6.6"
"10009540","Meter 9540","=""2018-12-12 16:14:18""","124.00","6.6"
